influencer_id,label,influencer_main_genre
409670,Melanie,Pop/Rock
352524,Jimmy Dawkins,Blues
487535,Abbey Lincoln,Vocal
97786,BoySetsFire,Pop/Rock
282800,Rites of Spring,Pop/Rock
636394,Strung Out,Pop/Rock
850693,Jets to Brazil,Pop/Rock
489207,Annette Peacock,Jazz
824866,Marian McPartland,Jazz
763341,Bill Justis,Pop/Rock
156938,Shaggy,Reggae
190235,Mad Cobra,Reggae
127451,Jackie DeShannon,Pop/Rock
96576,Interpol,Pop/Rock
324646,Ned's Atomic Dustbin,Pop/Rock
475980,The Monochrome Set,Pop/Rock
863102,Neutral Milk Hotel,Pop/Rock
212129,Charlie Palmieri,Latin
492663,Mon Rivera,Latin
758194,Beny MorÃ©,Latin
339905,Jesse Winchester,Pop/Rock
767129,The Heartbeats,R&B;
958768,World Party,Pop/Rock
31022,Jim Morrison,Pop/Rock
771269,Bono,Pop/Rock
170330,Franz Waxman,Stage & Screen
959775,Victor Young,Vocal
298225,Poison the Well,Pop/Rock
781350,Lamb of God,Pop/Rock
787702,The Dillinger Escape Plan,Pop/Rock
99449,Cornelius,Pop/Rock
221894,MFSB,R&B;
646353,George Russell,Jazz
97491,Kittie,Pop/Rock
261087,Life of Agony,Pop/Rock
363100,Prong,Pop/Rock
786360,D.R.I.,Pop/Rock
78242,Ibrahim Ferrer,Latin
131178,James Burton,Country
639697,Cachao,Latin
804706,Gabby Pahinui,International
222974,MDC,Pop/Rock
654543,Cap'n Jazz,Pop/Rock
924780,Anti-Flag,Pop/Rock
324819,Jeri Southern,Vocal
125528,Laid Back,Pop/Rock
139741,Frankie Goes to Hollywood,Pop/Rock
797670,Divine,Pop/Rock
243812,Leon Ware,R&B;
411830,Nile Rodgers,R&B;
918600,The Style Council,Pop/Rock
948061,Gino Vannelli,Pop/Rock
87922,The Juliana Theory,Pop/Rock
771792,Killswitch Engage,Pop/Rock
685751,Yma Sumac,Easy Listening
769876,Little Jimmy Scott,Vocal
337119,Phil Collins,Pop/Rock
412134,The Pioneers,Reggae
1292549,The Uniques,Reggae
185810,John Foxx,Pop/Rock
611929,Tom Tom Club,Pop/Rock
947576,Gina X Performance,Pop/Rock
784766,Clan of Xymox,Pop/Rock
165162,Gentle Giant,Pop/Rock
943268,Camel,Pop/Rock
933809,Tom Verlaine,Pop/Rock
142767,The Dave Brubeck Quartet,Jazz
216294,John Coltrane Quartet,Jazz
424302,Miles Davis Quintet,Jazz
491786,Thelonious Monk Quartet,Jazz
279141,Ritchie Valens,Pop/Rock
319945,Peter Criss,Pop/Rock
524050,Bryan Ferry,Pop/Rock
230784,Lord Creator,Reggae
800332,Eric Donaldson,Reggae
823482,Hopeton Lewis,Reggae
893111,The Paragons,Reggae
370703,Keb' Mo',Blues
785357,James McMurtry,Pop/Rock
64954,Michael Ball,Vocal
516202,Brian Hyland,Pop/Rock
532487,David Cassidy,Pop/Rock
177588,Jon Hassell,New Age
187162,Flipper,Pop/Rock
834466,Roger McGuinn,Pop/Rock
791480,Exile,Country
837985,Sawyer Brown,Country
825387,Hothouse Flowers,Pop/Rock
48587,Blancmange,Pop/Rock
5501,System of a Down,Pop/Rock
329883,RX Bandits,Pop/Rock
131038,Spoon,Pop/Rock
798113,Elvis Costello & the Attractions,Pop/Rock
308762,Penguin Cafe Orchestra,New Age
26193,Andrew Bird,Pop/Rock
846092,Phosphorescent,Pop/Rock
849246,Jim Ford,Pop/Rock
668127,Godhead,Pop/Rock
756772,Angelic Upstarts,Pop/Rock
636106,Buckwheat Zydeco,International
264350,Sean Paul,Reggae
50034,Gary Moore,Pop/Rock
67539,Billy Gibbons,Pop/Rock
179698,Pat Metheny,Jazz
12644,Stanley Turrentine,Jazz
636382,Bud Shank,Jazz
848572,Phil Woods,Jazz
366889,Martha Raye,Vocal
673360,Helen Forrest,Vocal
954646,Helen O'Connell,Vocal
36645,Steve Kuhn,Jazz
46345,Suzanne Ciani,New Age
945269,George Winston,New Age
759668,Beres Hammond,Reggae
684920,Dave Grusin,Jazz
401166,Raven,Pop/Rock
46784,Syl Johnson,R&B;
505047,Art Pepper,Jazz
776301,Chico Hamilton,Jazz
118853,Jack McDuff,Jazz
128290,The Dirty Dozen Brass Band,Jazz
185155,Maceo Parker,R&B;
193802,Warne Marsh,Jazz
171994,Joe South,Pop/Rock
133719,Fatboy Slim,Electronic
35464,Maria Muldaur,Pop/Rock
118664,Basia,Pop/Rock
31324,Sodom,Pop/Rock
149166,Carolyn Hester,Folk
249420,Judy Henske,Folk
16448,AmÃ¡lia Rodrigues,International
202187,Ernest Ranglin,Reggae
77560,Bobby Short,Vocal
57840,B.J. Thomas,Country
144349,Ed Bruce,Country
185669,Mac Davis,Country
194063,Lee Ann Womack,Country
37794,Silvio RodrÃ­guez,Latin
61273,Baaba Maal,International
686577,Willie ColÃ³n,Latin
216348,Javier SolÃ­s,Latin
220312,Jorge Negrete,Latin
267411,JosÃ© Alfredo JimÃ©nez,Latin
274520,Los Alegres de TerÃ¡n,Latin
300659,Pedro Infante,Latin
30925,Shirley Horn,Jazz
807028,Duane Allman,Pop/Rock
3669,Southern Culture on the Skids,Pop/Rock
988655,Donna the Buffalo,Pop/Rock
882950,Red Garland,Jazz
212200,Jon Hendricks,Vocal
792018,East 17,Pop/Rock
796736,Elvin Bishop,Pop/Rock
195305,Focus,Pop/Rock
655273,Ginger Baker,Pop/Rock
929776,Arvo PÃ¤rt,Classical
830028,Huey "Piano" Smith,R&B;
151469,Earl King,R&B;
575379,The Vaselines,Pop/Rock
186096,Voivod,Pop/Rock
255347,Savatage,Pop/Rock
420504,Overkill,Pop/Rock
957340,Helloween,Pop/Rock
621959,Seefeel,Electronic
696668,Zero 7,Electronic
801615,Casino Versus Japan,Electronic
743760,Alien Sex Fiend,Pop/Rock
477954,Moe Bandy,Country
118384,Comus,Pop/Rock
306446,Junior Kimbrough,Blues
806507,Tyrone Davis,R&B;
296815,Linda Perhacs,Folk
86826,Irene Cara,Pop/Rock
99104,Vashti Bunyan,Folk
391003,Norman Greenbaum,Pop/Rock
768231,Ian Matthews,Pop/Rock
946563,Ghost,Pop/Rock
120615,Joe Brown,Pop/Rock
126048,The Fabulous Thunderbirds,Pop/Rock
601079,Eros Ramazzotti,Pop/Rock
121157,The Contours,R&B;
738674,Donna Fargo,Country
81079,Keith Washington,R&B;
142208,Eddie Murphy,Comedy/Spoken
253734,Johnny Gill,R&B;
258741,Jon B.,R&B;
314505,Vanessa Williams,R&B;
2130,Alfred Newman,Stage & Screen
256575,Percy Heath,Jazz
255210,Diana Krall,Jazz
392299,Michael Franks,Vocal
884686,Norah Jones,Pop/Rock
502351,The Silhouettes,R&B;
674163,Danny & the Juniors,R&B;
75329,Bob Sinclar,Electronic
169239,Felix da Housecat,Electronic
216986,David Morales,Electronic
302774,Roger Sanchez,Electronic
304102,Utah Saints,Electronic
341652,Roy Clark,Country
206538,Charles Lloyd,Jazz
335302,Mayhem,Pop/Rock
863774,Ralph McTell,Folk
808212,Charlie Sexton,Pop/Rock
254215,Wilco,Pop/Rock
280960,Lone Justice,Pop/Rock
381371,Neko Case,Pop/Rock
1606776,K.P. & Envyi,R&B;
117064,Connie Francis,Pop/Rock
166383,Djivan Gasparyan,International
126782,Lambchop,Pop/Rock
660053,Grandaddy,Pop/Rock
775323,Chris Isaak,Pop/Rock
178645,Altered Images,Pop/Rock
838875,Scritti Politti,Pop/Rock
574143,moe.,Pop/Rock
897783,The Silvertones,Reggae
352294,Pixinguinha,Latin
380259,Dalva de Oliveira,Latin
781732,Clannad,International
300035,Judge,Pop/Rock
125822,Exodus,Pop/Rock
217963,John D. Loudermilk,Pop/Rock
93849,Black Oak Arkansas,Pop/Rock
129637,Crass,Pop/Rock
66800,Bola Sete,Jazz
116087,Leatherface,Pop/Rock
45475,Steve Vai,Pop/Rock
400279,Randy Rhoads,Pop/Rock
927650,Tiffany,Pop/Rock
211570,Dianne Reeves,Vocal
245133,Robert Klein,Comedy/Spoken
245292,Rodney Dangerfield,Comedy/Spoken
852842,Planxty,International
761064,Blue Mitchell,Jazz
771470,Boy George,Pop/Rock
13377,Stan Rogers,Folk
644880,David Crosby,Pop/Rock
752673,Steve Forbert,Pop/Rock
950441,Go West,Pop/Rock
504169,Al Cohn,Jazz
511029,Artie Shaw,Jazz
765900,Keith Emerson,Pop/Rock
65094,Svend Asmussen,Jazz
828507,Howard Roberts,Jazz
5980,Paolo Conte,Vocal
597875,Adriano Celentano,Pop/Rock
775406,Chris Cornell,Pop/Rock
551465,Gillian Welch,Folk
621423,Alejandro Escovedo,Pop/Rock
808336,Ryan Adams,Pop/Rock
951375,Damien Jurado,Pop/Rock
290853,Richard Ashcroft,Pop/Rock
1233067,Danny Thompson,Pop/Rock
98278,Keith Relf,Pop/Rock
269390,Homer & Jethro,Country
751623,Paul Stanley,Pop/Rock
62270,Bobby Rydell,Pop/Rock
186390,Donny Osmond,Pop/Rock
620578,Tommy Sands,Pop/Rock
241004,Salaam Remi,R&B;
769109,Kid Koala,Electronic
287092,Sam Kinison,Comedy/Spoken
123515,ChristiÃ³n,R&B;
524522,Joan Osborne,Pop/Rock
649435,Gerald Levert,R&B;
480472,Anita Bryant,Vocal
567374,Dallas Holm,Religious
296802,Lisa Loeb,Pop/Rock
926237,Third Eye Blind,Pop/Rock
936095,Tonic,Pop/Rock
790078,Fad Gadget,Pop/Rock
99198,Kitty Kallen,Vocal
763551,The Chordettes,R&B;
279097,Lola BeltrÃ¡n,Latin
783909,Antonio Aguilar,Latin
326096,Jerry Byrd,Country
742166,Speedy West,Country
107227,Kruder & Dorfmeister,Electronic
852810,Pop Will Eat Itself,Pop/Rock
855780,Najee,Jazz
491802,The Records,Pop/Rock
762177,The Feelies,Pop/Rock
109669,IsmaÃ«l LÃ´,International
746387,Tracy Lawrence,Country
194743,Grace Slick,Pop/Rock
511773,Les Brown,Jazz
950571,Harry James,Jazz
126862,Jaguares,Latin
426564,Ozomatli,Pop/Rock
487534,Molotov,Latin
651796,Gustavo Santaolalla,Latin
674161,Manu Chao,Latin
737886,Enrique Iglesias,Latin
753507,Soda Stereo,Latin
796439,Carlos Vives,Latin
102781,Carl Perkins,Jazz
765435,Bobby Timmons,Jazz
300583,Junior Brown,Country
80118,Kevin Ayers,Pop/Rock
41431,Angelo Badalamenti,Stage & Screen
118128,Jocelyn Brown,R&B;
90079,Chely Wright,Country
831708,RocÃ­o DÃºrcal,Latin
833631,Los Bukis,Latin
221445,Machine Head,Pop/Rock
77732,Bobby Vee,Pop/Rock
25394,Trio,Pop/Rock
663455,Half Pint,Reggae
263852,Dion & the Belmonts,Pop/Rock
781399,Jackie Gleason,Easy Listening
147316,Le Tigre,Pop/Rock
25857,Shep Pettibone,Electronic
287407,Jessica Simpson,Pop/Rock
673933,Mandy Moore,Pop/Rock
933898,Ashanti,R&B;
100116,Charlie Wilson,R&B;
276381,Howard Hewett,R&B;
122252,Lady Saw,Reggae
540010,Capleton,Reggae
62860,Blue Rodeo,Pop/Rock
316611,Marvelous 3,Pop/Rock
574102,Dashboard Confessional,Pop/Rock
47134,Susannah McCorkle,Vocal
127766,Jackie Paris,Vocal
568368,Helen Merrill,Vocal
614982,Brand X,Pop/Rock
813485,Lee Wiley,Vocal
380235,Rebirth Brass Band,R&B;
20862,Paul Collins,Pop/Rock
580058,Aaron Tippin,Country
373592,Nate Dogg,R&B;
662797,Ginuwine,R&B;
828740,Lord Invader,Reggae
828756,Lord Melody,International
669303,Golden Earring,Pop/Rock
639789,Bunny Berigan,Jazz
919846,54-40,Pop/Rock
168993,Elf,Pop/Rock
166291,Eagle-Eye Cherry,Pop/Rock
1055285,112,R&B;
88035,Kelly Price,R&B;
333447,Phyllis Hyman,R&B;
322279,Pete Steele,Folk
354189,Los Panchos,Latin
69402,Bob Marley & the Wailers,Reggae
647834,George Thorogood,Pop/Rock
198302,The Dream Syndicate,Pop/Rock
931567,Titus Turner,Pop/Rock
807068,Rita Lee,Latin
59699,Bobby CapÃ³,Latin
40695,Mary Martin,Stage & Screen
369389,Kay Thompson,Vocal
51740,JosÃ© Carreras,Classical
333539,Jim Brickman,New Age
672269,Mandy Patinkin,Vocal
851639,PlÃ¡cido Domingo,Classical
861757,David Foster,Pop/Rock
293897,Rod Temperton,R&B;
795841,Don Blackman,R&B;
3099573,Gawvi,Religious
123754,Christopher Cross,Pop/Rock
459616,Michael McDonald,Pop/Rock
585896,The Wallflowers,Pop/Rock
1006765,Rodriguez,Pop/Rock
33666,Supertramp,Pop/Rock
219655,Little River Band,Pop/Rock
2273,Allan Sherman,Comedy/Spoken
11028,Frank Loesser,Stage & Screen
6310,Semisonic,Pop/Rock
208997,Rita Coolidge,Pop/Rock
650525,George Morgan,Country
108446,Ismael Rivera,Latin
894831,Oscar D'LeÃ³n,Latin
20760,Shelby Lynne,Country
248920,Sara Evans,Country
32433,Texas,Pop/Rock
199090,Denise LaSalle,Blues
951374,Damian Marley,Reggae
139709,The Country Gentlemen,Country
679219,Dave Alvin,Pop/Rock
341672,No Doubt,Pop/Rock
956268,Wilson Phillips,Pop/Rock
987922,CeCe Winans,Religious
96142,Charly GarcÃ­a,Latin
38291,Sneaky Pete Kleinow,Pop/Rock
111963,Chris Whitley,Pop/Rock
608135,Mulgrew Miller,Jazz
198922,Esquerita,Pop/Rock
320442,Racer X,Pop/Rock
82037,Ike Quebec,Jazz
18137,Paul Motian,Jazz
58360,Betty Buckley,Vocal
179335,Flaco JimÃ©nez,Latin
37865,Andy MontaÃ±ez,Latin
91879,Ismael Miranda,Latin
108554,Cheo Feliciano,Latin
248452,Johnny Pacheco,Latin
565634,HÃ©ctor Lavoe,Latin
903009,Joe Cuba,Latin
97949,The International Submarine Band,Pop/Rock
90169,King Floyd,R&B;
900349,The Soul Survivors,R&B;
803752,Glenn Gould,Classical
163577,Doug Kershaw,Country
367417,Martha Wash,R&B;
77306,Keith Hudson,Reggae
144538,Curved Air,Pop/Rock
247824,Lisa Lisa,R&B;
59503,Bernie Worrell,R&B;
29609,Paul Weston,Jazz
639056,Bush,Pop/Rock
757335,John Adams,Classical
757177,The Blasters,Pop/Rock
923801,The Young Rascals,Pop/Rock
194380,Emmanuel,Latin
468632,Ricardo Montaner,Latin
822874,JosÃ© JosÃ©,Latin
268161,Diego Torres,Latin
741731,Alexandre Pires,Latin
227697,Robbie Williams,Pop/Rock
482572,The West Coast Pop Art Experimental Band,Pop/Rock
605965,Atlanta Rhythm Section,Pop/Rock
783025,Jimmy Yancey,Blues
927373,Adolescents,Pop/Rock
288830,RocÃ­o Jurado,Latin
170879,Fall Out Boy,Pop/Rock
670226,The Killers,Pop/Rock
800926,Emitt Rhodes,Pop/Rock
217792,Ringo Starr,Pop/Rock
773407,Charlie Watts,Jazz
25778,Slave,R&B;
746915,Paul Carrack,Pop/Rock
597736,Morcheeba,Electronic
80649,The Libertines,Pop/Rock
216212,John Cooper Clarke,Pop/Rock
918569,The Streets,Electronic
158849,Squarepusher,Electronic
759998,Autechre,Electronic
130036,"Crosby, Stills, Nash & Young",Pop/Rock
133528,Jo Jo Gunne,Pop/Rock
57497,B-Movie,Pop/Rock
355412,Placebo,Pop/Rock
921384,Mitch Miller & the Sing-Along Gang,Vocal
793664,El DeBarge,R&B;
665944,Harold Land,Jazz
786080,James Moody,Jazz
583723,MiklÃ³s RÃ³zsa,Stage & Screen
818366,Leonard Rosenman,Stage & Screen
28002,Shinedown,Pop/Rock
178799,Staind,Pop/Rock
923323,3 Doors Down,Pop/Rock
82639,Paco de LucÃ­a,Latin
555695,Gipsy Kings,Latin
801762,Floyd Cramer,Country
273105,Dr. Lonnie Smith,Jazz
128266,Country Joe & the Fish,Pop/Rock
185440,David Lanz,New Age
1431398,Will Ackerman,New Age
894664,Oscar Brand,Folk
355555,Nitzer Ebb,Pop/Rock
856451,Naked Eyes,Pop/Rock
168110,Downset,Pop/Rock
289599,Linkin Park,Pop/Rock
577261,Mitch Miller,Easy Listening
314346,Little Jimmy Dickens,Country
10982,All,Pop/Rock
75394,Bad Manners,Pop/Rock
843106,Peter Sarstedt,Pop/Rock
169578,Frankie Ruiz,Latin
468911,Rey Ruiz,Latin
685031,Wilfrido Vargas,Latin
49367,The Blackbyrds,R&B;
234374,Hubert Laws,Jazz
168256,Eva Cassidy,Pop/Rock
642427,Buddy Clark,Vocal
46727,Edwin Starr,R&B;
274822,Lonnie Mack,Blues
250976,Low,Pop/Rock
81231,Bobby Hutcherson,Jazz
213510,Johnny Griffin,Jazz
627250,Buena Vista Social Club,Latin
261332,Jonah Jones,Jazz
600640,Tindersticks,Pop/Rock
620603,Edwyn Collins,Pop/Rock
614455,The Brian Jonestown Massacre,Pop/Rock
677352,Dar Williams,Folk
354883,Poe,Pop/Rock
574119,Sugar Ray,Pop/Rock
371879,Pure Prairie League,Pop/Rock
19435,Shelly Manne,Jazz
587608,Ryuichi Sakamoto,Electronic
948333,Haircut 100,Pop/Rock
143749,fIREHOSE,Pop/Rock
98944,Kix,Pop/Rock
147082,James Ingram,R&B;
688515,Dave Hollister,R&B;
765773,Jimmy McPartland,Jazz
285693,Robert Gordon,Pop/Rock
7305,Tony Levin,Pop/Rock
405522,The Mothers of Invention,Pop/Rock
502978,Oysterhead,Pop/Rock
762990,The Chantays,Pop/Rock
130402,Larry Graham,R&B;
887718,Michael Henderson,R&B;
391519,New Grass Revival,Country
403454,Mecano,Latin
681154,Yeah Yeah Yeahs,Pop/Rock
762885,Avril Lavigne,Pop/Rock
804431,Dropkick Murphys,Pop/Rock
761179,BeyoncÃ©,R&B;
790797,Shakira,Latin
132940,Lata Mangeshkar,International
196544,Della Reese,Vocal
163835,Manos Hadjidakis,Stage & Screen
1839912,Ugly Casanova,Pop/Rock
26825,Paula Cole,Pop/Rock
364861,Rudy Ray Moore,Comedy/Spoken
151549,Belinda Carlisle,Pop/Rock
194246,Garbage,Pop/Rock
365542,Katrina & the Waves,Pop/Rock
785101,Bananarama,Pop/Rock
385180,Masters of Reality,Pop/Rock
747243,Trouble,Pop/Rock
406733,Meredith Monk,Avant-Garde
333181,Ronnie Self,Pop/Rock
406898,The Monotones,R&B;
574483,The Wild Tchoupitoulas,R&B;
184471,Unsane,Pop/Rock
105129,Collective Soul,Pop/Rock
120412,Cowboy Mouth,Pop/Rock
745568,Seven Mary Three,Pop/Rock
806991,Vikki Carr,Vocal
153915,Duncan Sheik,Pop/Rock
796281,Five for Fighting,Pop/Rock
104314,Lafayette Afro Rock Band,International
147294,Cymande,R&B;
674262,Mandrill,R&B;
123363,Converge,Pop/Rock
142249,Basement Jaxx,Electronic
147771,Cutty Ranks,Reggae
199917,Chantal Kreviazuk,Easy Listening
611104,Atomic Kitten,Pop/Rock
888484,Michelle Branch,Pop/Rock
956973,Hilary Duff,Pop/Rock
388972,Material Issue,Pop/Rock
739041,Fountains of Wayne,Pop/Rock
106916,Chris Cagle,Country
257787,Little Big Town,Country
610880,Brad Paisley,Country
868174,Rascal Flatts,Country
199369,Cat Anderson,Jazz
121746,Cornershop,Pop/Rock
221803,UNKLE,Electronic
690718,Yolanda Adams,Religious
744969,Alvin & the Chipmunks,Children's
130855,Tony Rice,Country
222601,Hot Rize,Country
293391,Mark O'Connor,Country
327130,Jerry Douglas,Country
472735,Rhonda Vincent,Country
593129,Tim O'Brien,Country
745071,Alison Krauss,Country
836017,Scott Nygaard,Country
921289,Stuart Duncan,Country
89305,The Jesus Lizard,Pop/Rock
748262,Shellac,Pop/Rock
850161,Jessie Hill,R&B;
16361,Patty Duke,Pop/Rock
108265,Israel & New Breed,Religious
354631,Men of Standard,Religious
510885,TobyMac,Religious
180023,Tortoise,Pop/Rock
47246,Steven Wright,Comedy/Spoken
500612,Adam Sandler,Comedy/Spoken
615937,Brian Regan,Comedy/Spoken
898946,Mitch Hedberg,Comedy/Spoken
170228,Tygers of Pan Tang,Pop/Rock
677991,John Scofield,Jazz
757665,The Lounge Lizards,Jazz
740576,Maria Callas,Classical
126903,Cindy Walker,Country
107249,Lakeside,R&B;
845668,Phil Manzanera,Pop/Rock
387095,Reel Big Fish,Pop/Rock
899223,The Slackers,Pop/Rock
953552,Dance Hall Crashers,Pop/Rock
918290,The Tubes,Pop/Rock
242473,Johnny Adams,Blues
298766,Plastic Bertrand,Pop/Rock
48622,The Marcels,R&B;
503283,Miracle Legion,Pop/Rock
763611,The Godz,Pop/Rock
411745,The Radiators,Pop/Rock
158540,Gavin DeGraw,Pop/Rock
217641,M. Ward,Pop/Rock
724720,Donavon Frankenreiter,Pop/Rock
503668,The Miracles,R&B;
158717,DÃ³ris Monteiro,Latin
48806,Soulwax,Electronic
487038,The Rapture,Electronic
280692,Jill Sobule,Pop/Rock
299429,Possessed,Pop/Rock
74452,Bobby Day,R&B;
802791,Gene Kelly,Vocal
86927,Kelly Clarkson,Pop/Rock
831733,Lindsay Lohan,Pop/Rock
35864,Shriekback,Pop/Rock
496370,The Shamen,Electronic
286530,Jessica Andrews,Country
243012,Rockpile,Pop/Rock
836394,Scissor Sisters,Pop/Rock
854854,Rufus Wainwright,Pop/Rock
20740,Sizzla,Reggae
52736,Big Jay McNeely,Blues
106514,Boots Randolph,Country
206465,Type O Negative,Pop/Rock
484607,Millencolin,Pop/Rock
132095,Crucifix,Pop/Rock
1518379,Hula,Electronic
921598,Sugar,Pop/Rock
8245,Spanky & Our Gang,Pop/Rock
137401,The Cyrkle,Pop/Rock
562663,Harpers Bizarre,Pop/Rock
251210,Pee Wee Crayton,Blues
883345,Red Mitchell,Jazz
329232,New Found Glory,Pop/Rock
480956,Midtown,Pop/Rock
104147,La Sonora Dinamita,Latin
409337,Orquesta AragÃ³n,Latin
421122,Memphis Slim,Blues
490769,Sunnyland Slim,Blues
487663,The Pop Group,Pop/Rock
796957,Fifty Foot Hose,Pop/Rock
639621,Caifanes,Latin
778959,La Ley,Latin
795054,El Tri,Latin
952834,Mano Negra,Pop/Rock
289629,Linton Kwesi Johnson,Reggae
755496,Silver Jews,Pop/Rock
746068,Steeleye Span,Folk
502774,The Rivieras,Pop/Rock
806822,Joey Dee,Pop/Rock
897322,The Remains,Pop/Rock
342691,Pilot,Pop/Rock
648097,Guadalcanal Diary,Pop/Rock
607094,Toadies,Pop/Rock
810592,Machines of Loving Grace,Pop/Rock
222959,MC 900 Ft. Jesus,Pop/Rock
6613,Ali Farka TourÃ©,International
159406,Franco,International
606043,Mr. Fingers,Electronic
145543,Eddie Safranski,Jazz
1777836,Bobby Brown,Pop/Rock
944933,Captain Beyond,Pop/Rock
26350,Wolfgang Amadeus Mozart,Classical
920117,The Uniques,Pop/Rock
153503,Gary Peacock,Jazz
694411,Zap Pow,Reggae
20319,Shel Silverstein,Folk
938878,Brownsville Station,Pop/Rock
74857,The Hondells,Pop/Rock
322642,Jello Biafra,Comedy/Spoken
840289,Seaweed,Pop/Rock
408531,Ray Nance,Jazz
961152,Yo-Yo,Pop/Rock
109274,Chris Montez,Pop/Rock
927795,Tift Merritt,Country
760389,Audio Adrenaline,Religious
796914,Carman,Religious
545534,Cannibal Corpse,Pop/Rock
752303,Snapcase,Pop/Rock
854203,Porcupine Tree,Pop/Rock
12128,All-4-One,R&B;
818254,Lenny Williams,R&B;
847970,Piebald,Pop/Rock
166767,Charlie Barnet,Jazz
278644,Howard Shore,Stage & Screen
569119,Danny Elfman,Stage & Screen
840215,Peter Murphy,Pop/Rock
647670,Gerald Albright,Jazz
359026,Ricky Martin,Latin
617536,Alejandra GuzmÃ¡n,Latin
42589,The Beta Band,Pop/Rock
620056,Bright Eyes,Pop/Rock
1113,t.A.T.u.,Pop/Rock
201983,Westlife,Pop/Rock
537444,Busted,Pop/Rock
2006721,The Dead Weather,Pop/Rock
754219,Anthony Newley,Vocal
38805,Angie Stone,R&B;
845662,Jill Scott,R&B;
490860,Three Days Grace,Pop/Rock
749571,Skillet,Religious
49797,Steven Tyler,Pop/Rock
288154,Rose Tattoo,Pop/Rock
1498,All That Remains,Pop/Rock
71373,BBMak,Pop/Rock
297839,Sasha,Pop/Rock
502989,Armin van Buuren,Electronic
591459,TiÃ«sto,Electronic
1163,Serge Chaloff,Jazz
224925,Joseph Arthur,Pop/Rock
98819,Labi Siffre,R&B;
368578,Puffy AmiYumi,Pop/Rock
919812,The Time,R&B;
198426,Changing Faces,R&B;
789514,El Gran Combo de Puerto Rico,Latin
932299,Tito Rodriguez,Latin
1016154,Pete "El Conde" RodrÃ­guez,International
847374,Jesse McCartney,Pop/Rock
949780,Hanson,Pop/Rock
782631,Cousin Emmy,Folk
616296,Ashlee Simpson,Pop/Rock
101415,Ivy,Pop/Rock
597239,April March,Pop/Rock
566984,Man Parrish,Electronic
347151,Jewel,Pop/Rock
657329,CamarÃ³n de la Isla,Latin
21009,Slash,Pop/Rock
78758,Bounty Killer,Reggae
414291,Ray Wylie Hubbard,Country
756959,Steve Young,Country
759224,Blaze Foley,Country
487012,The Wailers,Pop/Rock
812388,Kenny Wayne Shepherd,Pop/Rock
450991,The Weepies,Pop/Rock
117990,Joe Bataan,Latin
955009,Daniel Santos,Latin
414506,Milly Quezada,Latin
246169,Whiskeytown,Pop/Rock
753833,Son Volt,Pop/Rock
868616,Nickelback,Pop/Rock
988627,Fuel,Pop/Rock
97384,Kings of Leon,Pop/Rock
520583,My Morning Jacket,Pop/Rock
185383,French Kicks,Pop/Rock
69520,The Cookies,R&B;
103033,Chuck Jackson,R&B;
811598,David Ruffin,R&B;
216586,John Conlee,Country
667584,Damien Rice,Folk
371530,Nara LeÃ£o,Latin
796710,Freda Payne,R&B;
201958,General Public,Pop/Rock
35719,Steve Harley,Pop/Rock
601421,Adamski,Electronic
178135,The Edwin Hawkins Singers,Religious
122037,Bappi Lahiri,International
731975,Giuseppe di Stefano,Classical
641709,Camera Obscura,Pop/Rock
118979,The Dandy Warhols,Pop/Rock
615304,Ash,Pop/Rock
949211,Girls at Our Best!,Pop/Rock
938638,Buffalo Tom,Pop/Rock
492521,Mina,Pop/Rock
14263,Paquito D'Rivera,Jazz
485525,The Starting Line,Pop/Rock
450786,Messiah,Electronic
928160,Armand Van Helden,Electronic
625278,Broken Social Scene,Pop/Rock
32401,Triumph,Pop/Rock
527024,Bruce Dickinson,Pop/Rock
315909,Pete Johnson,Jazz
174132,Tuxedomoon,Pop/Rock
140553,Lecuona Cuban Boys,Latin
459027,Noro Morales,Latin
6232,Robert Miles,Electronic
232598,Days of the New,Pop/Rock
495288,The Rentals,Pop/Rock
128141,Cranes,Pop/Rock
921542,A.R. Kane,Pop/Rock
890724,The Originals,R&B;
151666,Julian Bream,Classical
757070,Steve Perry,Pop/Rock
813463,John Waite,Pop/Rock
31606,Smog,Pop/Rock
931231,Tippa Irie,Reggae
78532,Inner Circle,Reggae
479548,The Upsetters,Reggae
758920,The Ethiopians,Reggae
919928,The Techniques,Reggae
744075,Toumani DiabatÃ©,International
803757,Gene Watson,Country
135059,Classics IV,Pop/Rock
96944,Chris Hillman,Country
812101,MK,Electronic
1536402,Timmy Regisford,Electronic
103447,Kim Wilde,Pop/Rock
520215,Cactus,Pop/Rock
186545,Mae,Pop/Rock
595768,Motion City Soundtrack,Pop/Rock
412393,Melanie C,Pop/Rock
919853,The Tokens,Pop/Rock
847305,Los del Rio,Latin
85806,Billy Thorpe,Pop/Rock
143559,JoaquÃ­n Sabina,Latin
396154,Maxine Brown,R&B;
125506,Jagged Edge,R&B;
494746,Another Bad Creation,R&B;
159791,Toots Thielemans,Jazz
47401,Bernard "Pretty" Purdie,Jazz
85038,Iron and Wine,Pop/Rock
233147,Howie Day,Pop/Rock
169856,Luther Allison,Blues
412710,Milli Vanilli,Pop/Rock
667622,Heatwave,R&B;
1913210,James Mason,Jazz
299840,Rufus & Chaka Khan,R&B;
787696,Dicks,Pop/Rock
