Source,Target,Type,Id,Label,timeset,Weight
491220,866786,Directed,37548,,,1
502398,866786,Directed,37549,,,1
531986,866786,Directed,37550,,,1
562304,866786,Directed,37551,,,1
763301,866786,Directed,37552,,,1
824022,866786,Directed,37553,,,1
840402,866786,Directed,37554,,,1
894465,866786,Directed,37555,,,1
38490,866841,Directed,37556,,,1
46699,866841,Directed,37557,,,1
55128,866841,Directed,37558,,,1
66915,866841,Directed,37559,,,1
80537,866841,Directed,37560,,,1
94205,866841,Directed,37561,,,1
120521,866841,Directed,37562,,,1
151431,866841,Directed,37563,,,1
180228,866841,Directed,37564,,,1
194018,866841,Directed,37565,,,1
194703,866841,Directed,37566,,,1
203639,866841,Directed,37567,,,1
210323,866841,Directed,37568,,,1
238115,866841,Directed,37569,,,1
265456,866841,Directed,37570,,,1
282709,866841,Directed,37571,,,1
409954,866841,Directed,37572,,,1
410219,866841,Directed,37573,,,1
414251,866841,Directed,37574,,,1
457807,866841,Directed,37575,,,1
538677,866841,Directed,37576,,,1
560208,866841,Directed,37577,,,1
583959,866841,Directed,37578,,,1
631774,866841,Directed,37579,,,1
662800,866841,Directed,37580,,,1
683065,866841,Directed,37581,,,1
754032,866841,Directed,37582,,,1
793988,866841,Directed,37583,,,1
816890,866841,Directed,37584,,,1
838195,866841,Directed,37585,,,1
849246,866841,Directed,37586,,,1
941579,866841,Directed,37587,,,1
128495,867307,Directed,37588,,,1
285232,867307,Directed,37589,,,1
490852,867307,Directed,37590,,,1
530745,867307,Directed,37591,,,1
574102,867307,Directed,37592,,,1
585896,867307,Directed,37593,,,1
612716,867307,Directed,37594,,,1
775877,867307,Directed,37595,,,1
857621,867307,Directed,37596,,,1
166291,867978,Directed,37597,,,1
172167,867978,Directed,37598,,,1
326249,867978,Directed,37599,,,1
336783,867978,Directed,37600,,,1
451296,867978,Directed,37601,,,1
504815,867978,Directed,37602,,,1
756656,867978,Directed,37603,,,1
840523,867978,Directed,37604,,,1
887638,867978,Directed,37605,,,1
1006765,867978,Directed,37606,,,1
518252,867980,Directed,37607,,,1
1312035,867980,Directed,37608,,,1
118289,868086,Directed,37609,,,1
161920,868086,Directed,37610,,,1
187581,868086,Directed,37611,,,1
237205,868086,Directed,37612,,,1
467203,868086,Directed,37613,,,1
531986,868086,Directed,37614,,,1
94224,868092,Directed,37615,,,1
100854,868092,Directed,37616,,,1
175553,868092,Directed,37617,,,1
424292,868092,Directed,37618,,,1
489316,868092,Directed,37619,,,1
490416,868092,Directed,37620,,,1
551815,868092,Directed,37621,,,1
558339,868092,Directed,37622,,,1
640675,868092,Directed,37623,,,1
684253,868092,Directed,37624,,,1
21292,868174,Directed,37625,,,1
44751,868174,Directed,37626,,,1
68551,868174,Directed,37627,,,1
72716,868174,Directed,37628,,,1
76561,868174,Directed,37629,,,1
79960,868174,Directed,37630,,,1
81561,868174,Directed,37631,,,1
85915,868174,Directed,37632,,,1
94205,868174,Directed,37633,,,1
118189,868174,Directed,37634,,,1
131581,868174,Directed,37635,,,1
133057,868174,Directed,37636,,,1
144847,868174,Directed,37637,,,1
161808,868174,Directed,37638,,,1
214162,868174,Directed,37639,,,1
350585,868174,Directed,37640,,,1
350840,868174,Directed,37641,,,1
393789,868174,Directed,37642,,,1
580058,868174,Directed,37643,,,1
592954,868174,Directed,37644,,,1
605375,868174,Directed,37645,,,1
789721,868174,Directed,37646,,,1
791480,868174,Directed,37647,,,1
794846,868174,Directed,37648,,,1
798248,868174,Directed,37649,,,1
816890,868174,Directed,37650,,,1
837985,868174,Directed,37651,,,1
887348,868174,Directed,37652,,,1
936206,868174,Directed,37653,,,1
944310,868174,Directed,37654,,,1
66915,868306,Directed,37655,,,1
71209,868306,Directed,37656,,,1
114342,868306,Directed,37657,,,1
418955,868306,Directed,37658,,,1
505532,868306,Directed,37659,,,1
595101,868306,Directed,37660,,,1
847735,868306,Directed,37661,,,1
14651,868456,Directed,37662,,,1
98189,868456,Directed,37663,,,1
190632,868456,Directed,37664,,,1
193160,868456,Directed,37665,,,1
549797,868456,Directed,37666,,,1
630603,868456,Directed,37667,,,1
814606,868456,Directed,37668,,,1
848784,868456,Directed,37669,,,1
944310,868456,Directed,37670,,,1
1098,868616,Directed,37671,,,1
7920,868616,Directed,37672,,,1
29808,868616,Directed,37673,,,1
32401,868616,Directed,37674,,,1
37730,868616,Directed,37675,,,1
105129,868616,Directed,37676,,,1
139026,868616,Directed,37677,,,1
203008,868616,Directed,37678,,,1
253408,868616,Directed,37679,,,1
260206,868616,Directed,37680,,,1
323194,868616,Directed,37681,,,1
357406,868616,Directed,37682,,,1
379125,868616,Directed,37683,,,1
446509,868616,Directed,37684,,,1
610339,868616,Directed,37685,,,1
639056,868616,Directed,37686,,,1
771438,868616,Directed,37687,,,1
782768,868616,Directed,37688,,,1
790820,868616,Directed,37689,,,1
98465,868628,Directed,37690,,,1
103324,868628,Directed,37691,,,1
255347,868628,Directed,37692,,,1
673208,868628,Directed,37693,,,1
751910,868628,Directed,37694,,,1
769486,868628,Directed,37695,,,1
928351,868628,Directed,37696,,,1
957340,868628,Directed,37697,,,1
502371,869364,Directed,37698,,,1
103162,869409,Directed,37699,,,1
384675,869409,Directed,37700,,,1
594665,869409,Directed,37701,,,1
378624,869417,Directed,37702,,,1
518313,869417,Directed,37703,,,1
19435,869708,Directed,37704,,,1
396372,869708,Directed,37705,,,1
958076,869708,Directed,37706,,,1
85397,870646,Directed,37707,,,1
275757,870646,Directed,37708,,,1
44068,870809,Directed,37709,,,1
212810,870809,Directed,37710,,,1
219203,870809,Directed,37711,,,1
239655,870809,Directed,37712,,,1
393257,870809,Directed,37713,,,1
466759,870809,Directed,37714,,,1
760389,870809,Directed,37715,,,1
946560,870809,Directed,37716,,,1
58549,873085,Directed,37717,,,1
61172,873085,Directed,37718,,,1
145086,873085,Directed,37719,,,1
295276,873085,Directed,37720,,,1
413524,873085,Directed,37721,,,1
483716,873085,Directed,37722,,,1
678339,873085,Directed,37723,,,1
747757,873085,Directed,37724,,,1
784732,873085,Directed,37725,,,1
920073,873085,Directed,37726,,,1
83013,874289,Directed,37727,,,1
194380,874289,Directed,37728,,,1
271113,874289,Directed,37729,,,1
337404,874289,Directed,37730,,,1
565634,874289,Directed,37731,,,1
686577,874289,Directed,37732,,,1
822874,874289,Directed,37733,,,1
17060,879144,Directed,37734,,,1
67631,879144,Directed,37735,,,1
158849,879144,Directed,37736,,,1
326249,879144,Directed,37737,,,1
493848,879144,Directed,37738,,,1
667669,879144,Directed,37739,,,1
753868,879144,Directed,37740,,,1
758999,879144,Directed,37741,,,1
98465,882431,Directed,37742,,,1
246611,882431,Directed,37743,,,1
263937,882431,Directed,37744,,,1
446509,882431,Directed,37745,,,1
127369,882950,Directed,37746,,,1
423829,882950,Directed,37747,,,1
558339,882950,Directed,37748,,,1
640675,882950,Directed,37749,,,1
508443,883069,Directed,37750,,,1
610706,883069,Directed,37751,,,1
33161,883318,Directed,37752,,,1
75264,883318,Directed,37753,,,1
107139,883318,Directed,37754,,,1
128099,883318,Directed,37755,,,1
129775,883318,Directed,37756,,,1
135273,883318,Directed,37757,,,1
142652,883318,Directed,37758,,,1
144458,883318,Directed,37759,,,1
187581,883318,Directed,37760,,,1
191947,883318,Directed,37761,,,1
193231,883318,Directed,37762,,,1
298766,883318,Directed,37763,,,1
354105,883318,Directed,37764,,,1
390390,883318,Directed,37765,,,1
402872,883318,Directed,37766,,,1
474482,883318,Directed,37767,,,1
490141,883318,Directed,37768,,,1
533117,883318,Directed,37769,,,1
562304,883318,Directed,37770,,,1
622805,883318,Directed,37771,,,1
752773,883318,Directed,37772,,,1
777210,883318,Directed,37773,,,1
798792,883318,Directed,37774,,,1
926548,883318,Directed,37775,,,1
61172,883619,Directed,37776,,,1
327735,883619,Directed,37777,,,1
530745,883619,Directed,37778,,,1
390477,884251,Directed,37779,,,1
233066,884269,Directed,37780,,,1
290812,884269,Directed,37781,,,1
487186,884269,Directed,37782,,,1
38490,884449,Directed,37783,,,1
108679,884449,Directed,37784,,,1
257141,884449,Directed,37785,,,1
262794,884449,Directed,37786,,,1
333464,884449,Directed,37787,,,1
413524,884449,Directed,37788,,,1
522377,884449,Directed,37789,,,1
665860,884449,Directed,37790,,,1
758453,884449,Directed,37791,,,1
792733,884449,Directed,37792,,,1
961234,884449,Directed,37793,,,1
962339,884449,Directed,37794,,,1
988440,884449,Directed,37795,,,1
17929,884686,Directed,37796,,,1
26825,884686,Directed,37797,,,1
30925,884686,Directed,37798,,,1
35464,884686,Directed,37799,,,1
46861,884686,Directed,37800,,,1
79016,884686,Directed,37801,,,1
96613,884686,Directed,37802,,,1
120953,884686,Directed,37803,,,1
162487,884686,Directed,37804,,,1
162930,884686,Directed,37805,,,1
166291,884686,Directed,37806,,,1
168256,884686,Directed,37807,,,1
174557,884686,Directed,37808,,,1
175286,884686,Directed,37809,,,1
193594,884686,Directed,37810,,,1
197460,884686,Directed,37811,,,1
203711,884686,Directed,37812,,,1
204901,884686,Directed,37813,,,1
244406,884686,Directed,37814,,,1
247966,884686,Directed,37815,,,1
255210,884686,Directed,37816,,,1
270491,884686,Directed,37817,,,1
279337,884686,Directed,37818,,,1
290072,884686,Directed,37819,,,1
316834,884686,Directed,37820,,,1
359966,884686,Directed,37821,,,1
392299,884686,Directed,37822,,,1
411761,884686,Directed,37823,,,1
524522,884686,Directed,37824,,,1
549797,884686,Directed,37825,,,1
567624,884686,Directed,37826,,,1
582253,884686,Directed,37827,,,1
585249,884686,Directed,37828,,,1
590285,884686,Directed,37829,,,1
696015,884686,Directed,37830,,,1
758601,884686,Directed,37831,,,1
764702,884686,Directed,37832,,,1
796734,884686,Directed,37833,,,1
806542,884686,Directed,37834,,,1
813392,884686,Directed,37835,,,1
831236,884686,Directed,37836,,,1
834108,884686,Directed,37837,,,1
931086,884686,Directed,37838,,,1
933172,884686,Directed,37839,,,1
7448,884962,Directed,37840,,,1
17748,884962,Directed,37841,,,1
20278,884962,Directed,37842,,,1
40225,884962,Directed,37843,,,1
59819,884962,Directed,37844,,,1
149044,884962,Directed,37845,,,1
182360,884962,Directed,37846,,,1
290072,884962,Directed,37847,,,1
755570,884962,Directed,37848,,,1
806507,884962,Directed,37849,,,1
48566,885138,Directed,37850,,,1
139026,885138,Directed,37851,,,1
357406,885138,Directed,37852,,,1
393345,885138,Directed,37853,,,1
894465,885138,Directed,37854,,,1
954964,885138,Directed,37855,,,1
6334,885298,Directed,37856,,,1
184502,885298,Directed,37857,,,1
185948,885298,Directed,37858,,,1
204901,885298,Directed,37859,,,1
247966,885298,Directed,37860,,,1
255210,885298,Directed,37861,,,1
260038,885298,Directed,37862,,,1
884686,885298,Directed,37863,,,1
949259,885298,Directed,37864,,,1
35587,885375,Directed,37865,,,1
282800,885375,Directed,37866,,,1
422947,885375,Directed,37867,,,1
471355,885387,Directed,37868,,,1
504276,885387,Directed,37869,,,1
891032,885387,Directed,37870,,,1
3595,885569,Directed,37871,,,1
6334,885569,Directed,37872,,,1
18977,885569,Directed,37873,,,1
21747,885569,Directed,37874,,,1
38466,885569,Directed,37875,,,1
70715,885569,Directed,37876,,,1
184502,885569,Directed,37877,,,1
204901,885569,Directed,37878,,,1
205254,885569,Directed,37879,,,1
244406,885569,Directed,37880,,,1
246885,885569,Directed,37881,,,1
293490,885569,Directed,37882,,,1
315336,885569,Directed,37883,,,1
333539,885569,Directed,37884,,,1
344275,885569,Directed,37885,,,1
345734,885569,Directed,37886,,,1
392299,885569,Directed,37887,,,1
495784,885569,Directed,37888,,,1
579458,885569,Directed,37889,,,1
745915,885569,Directed,37890,,,1
751613,885569,Directed,37891,,,1
792507,885569,Directed,37892,,,1
813392,885569,Directed,37893,,,1
949259,885569,Directed,37894,,,1
961133,885569,Directed,37895,,,1
29334,885875,Directed,37896,,,1
198901,885875,Directed,37897,,,1
353145,885875,Directed,37898,,,1
391398,885875,Directed,37899,,,1
858710,885875,Directed,37900,,,1
206241,886648,Directed,37901,,,1
260212,886648,Directed,37902,,,1
334193,886648,Directed,37903,,,1
793456,886648,Directed,37904,,,1
807949,886648,Directed,37905,,,1
41874,886961,Directed,37906,,,1
49026,886961,Directed,37907,,,1
154544,886961,Directed,37908,,,1
162197,886961,Directed,37909,,,1
243008,886961,Directed,37910,,,1
317545,886961,Directed,37911,,,1
325443,886961,Directed,37912,,,1
422405,886961,Directed,37913,,,1
422947,886961,Directed,37914,,,1
521851,886961,Directed,37915,,,1
757342,886961,Directed,37916,,,1
946560,886961,Directed,37917,,,1
37730,887235,Directed,37918,,,1
87113,887348,Directed,37919,,,1
183867,887513,Directed,37920,,,1
781932,887513,Directed,37921,,,1
945269,887513,Directed,37922,,,1
154533,887619,Directed,37923,,,1
345427,887619,Directed,37924,,,1
404434,887619,Directed,37925,,,1
685647,887619,Directed,37926,,,1
754032,887619,Directed,37927,,,1
45077,887638,Directed,37928,,,1
94205,887638,Directed,37929,,,1
169202,887638,Directed,37930,,,1
192925,887638,Directed,37931,,,1
223054,887638,Directed,37932,,,1
265440,887638,Directed,37933,,,1
334644,887638,Directed,37934,,,1
354105,887638,Directed,37935,,,1
756656,887638,Directed,37936,,,1
814036,887638,Directed,37937,,,1
238115,887718,Directed,37938,,,1
622805,887718,Directed,37939,,,1
556242,887719,Directed,37940,,,1
17748,887806,Directed,37941,,,1
40225,887806,Directed,37942,,,1
271029,887806,Directed,37943,,,1
572579,887806,Directed,37944,,,1
806542,887806,Directed,37945,,,1
927555,887806,Directed,37946,,,1
684920,887990,Directed,37947,,,1
12472,888262,Directed,37948,,,1
29791,888262,Directed,37949,,,1
58372,888262,Directed,37950,,,1
84053,888262,Directed,37951,,,1
100160,888262,Directed,37952,,,1
187478,888262,Directed,37953,,,1
423267,888262,Directed,37954,,,1
569402,888262,Directed,37955,,,1
577627,888262,Directed,37956,,,1
754032,888262,Directed,37957,,,1
805661,888262,Directed,37958,,,1
894465,888262,Directed,37959,,,1
366164,888394,Directed,37960,,,1
80780,888484,Directed,37961,,,1
139026,888484,Directed,37962,,,1
162269,888484,Directed,37963,,,1
354105,888484,Directed,37964,,,1
374126,888484,Directed,37965,,,1
813731,888484,Directed,37966,,,1
932665,888484,Directed,37967,,,1
962339,888484,Directed,37968,,,1
13511,888730,Directed,37969,,,1
266160,888730,Directed,37970,,,1
577531,888730,Directed,37971,,,1
744969,888942,Directed,37972,,,1
5882,889097,Directed,37973,,,1
51992,889097,Directed,37974,,,1
104714,889097,Directed,37975,,,1
233066,889097,Directed,37976,,,1
266255,889097,Directed,37977,,,1
531986,889097,Directed,37978,,,1
538677,889097,Directed,37979,,,1
617196,889097,Directed,37980,,,1
754032,889097,Directed,37981,,,1
755494,889097,Directed,37982,,,1
840402,889097,Directed,37983,,,1
852855,889097,Directed,37984,,,1
926548,889097,Directed,37985,,,1
936425,889097,Directed,37986,,,1
175553,889276,Directed,37987,,,1
423829,889276,Directed,37988,,,1
41874,890559,Directed,37989,,,1
43714,890559,Directed,37990,,,1
100160,890559,Directed,37991,,,1
180023,890559,Directed,37992,,,1
183867,890559,Directed,37993,,,1
346336,890559,Directed,37994,,,1
408696,890559,Directed,37995,,,1
545726,890559,Directed,37996,,,1
582313,890559,Directed,37997,,,1
633181,890559,Directed,37998,,,1
678339,890559,Directed,37999,,,1
754032,890559,Directed,38000,,,1
755156,890559,Directed,38001,,,1
758520,890559,Directed,38002,,,1
771010,890559,Directed,38003,,,1
924232,890559,Directed,38004,,,1
946563,890559,Directed,38005,,,1
230667,890683,Directed,38006,,,1
75394,891032,Directed,38007,,,1
75747,891032,Directed,38008,,,1
84209,891032,Directed,38009,,,1
194578,891032,Directed,38010,,,1
195874,891032,Directed,38011,,,1
197921,891032,Directed,38012,,,1
260206,891032,Directed,38013,,,1
422947,891032,Directed,38014,,,1
425105,891032,Directed,38015,,,1
482334,891032,Directed,38016,,,1
490004,891032,Directed,38017,,,1
504276,891032,Directed,38018,,,1
568071,891032,Directed,38019,,,1
574772,891032,Directed,38020,,,1
604852,891032,Directed,38021,,,1
756772,891032,Directed,38022,,,1
793022,891032,Directed,38023,,,1
883318,891032,Directed,38024,,,1
5953,891063,Directed,38025,,,1
84209,891063,Directed,38026,,,1
114342,891063,Directed,38027,,,1
138520,891063,Directed,38028,,,1
180228,891063,Directed,38029,,,1
182598,891063,Directed,38030,,,1
418740,891063,Directed,38031,,,1
490004,891063,Directed,38032,,,1
501407,891063,Directed,38033,,,1
562304,891063,Directed,38034,,,1
771438,891063,Directed,38035,,,1
866786,891063,Directed,38036,,,1
112462,891264,Directed,38037,,,1
170369,891264,Directed,38038,,,1
182900,891264,Directed,38039,,,1
187478,891264,Directed,38040,,,1
354105,891264,Directed,38041,,,1
489303,891264,Directed,38042,,,1
690254,891264,Directed,38043,,,1
745964,891264,Directed,38044,,,1
817369,891264,Directed,38045,,,1
894465,891264,Directed,38046,,,1
2411,891575,Directed,38047,,,1
37658,891575,Directed,38048,,,1
81493,891575,Directed,38049,,,1
93322,891575,Directed,38050,,,1
104714,891575,Directed,38051,,,1
139026,891575,Directed,38052,,,1
186927,891575,Directed,38053,,,1
238440,891575,Directed,38054,,,1
346336,891575,Directed,38055,,,1
364399,891575,Directed,38056,,,1
489520,891575,Directed,38057,,,1
562304,891575,Directed,38058,,,1
587608,891575,Directed,38059,,,1
617196,891575,Directed,38060,,,1
635413,891575,Directed,38061,,,1
645612,891575,Directed,38062,,,1
661525,891575,Directed,38063,,,1
683750,891575,Directed,38064,,,1
683795,891575,Directed,38065,,,1
750970,891575,Directed,38066,,,1
763237,891575,Directed,38067,,,1
785380,891575,Directed,38068,,,1
921306,891575,Directed,38069,,,1
924232,891575,Directed,38070,,,1
930204,891575,Directed,38071,,,1
949619,891575,Directed,38072,,,1
78242,891907,Directed,38073,,,1
117990,891907,Directed,38074,,,1
186312,891907,Directed,38075,,,1
639697,891907,Directed,38076,,,1
758194,891907,Directed,38077,,,1
777210,891911,Directed,38078,,,1
51736,892771,Directed,38079,,,1
82013,892771,Directed,38080,,,1
108826,892771,Directed,38081,,,1
128099,892771,Directed,38082,,,1
144458,892771,Directed,38083,,,1
147200,892771,Directed,38084,,,1
164594,892771,Directed,38085,,,1
238115,892771,Directed,38086,,,1
316834,892771,Directed,38087,,,1
317093,892771,Directed,38088,,,1
329468,892771,Directed,38089,,,1
569685,892771,Directed,38090,,,1
894335,892771,Directed,38091,,,1
31067,892823,Directed,38092,,,1
55128,892823,Directed,38093,,,1
78044,892823,Directed,38094,,,1
92942,892823,Directed,38095,,,1
120521,892823,Directed,38096,,,1
180228,892823,Directed,38097,,,1
238115,892823,Directed,38098,,,1
276085,892823,Directed,38099,,,1
328014,892823,Directed,38100,,,1
414251,892823,Directed,38101,,,1
538677,892823,Directed,38102,,,1
608701,892823,Directed,38103,,,1
677781,892823,Directed,38104,,,1
821571,892823,Directed,38105,,,1
824022,892823,Directed,38106,,,1
828768,893111,Directed,38107,,,1
44764,893383,Directed,38108,,,1
84053,893383,Directed,38109,,,1
202545,893383,Directed,38110,,,1
357406,893383,Directed,38111,,,1
490004,893383,Directed,38112,,,1
585189,893383,Directed,38113,,,1
762500,893383,Directed,38114,,,1
937098,893383,Directed,38115,,,1
333175,893719,Directed,38116,,,1
403120,893719,Directed,38117,,,1
479582,893719,Directed,38118,,,1
82584,894335,Directed,38119,,,1
82831,894335,Directed,38120,,,1
204901,894335,Directed,38121,,,1
212612,894335,Directed,38122,,,1
403120,894335,Directed,38123,,,1
490763,894335,Directed,38124,,,1
28166,894465,Directed,38125,,,1
31067,894465,Directed,38126,,,1
46699,894465,Directed,38127,,,1
49806,894465,Directed,38128,,,1
55128,894465,Directed,38129,,,1
60679,894465,Directed,38130,,,1
64509,894465,Directed,38131,,,1
66915,894465,Directed,38132,,,1
76881,894465,Directed,38133,,,1
115733,894465,Directed,38134,,,1
120521,894465,Directed,38135,,,1
128099,894465,Directed,38136,,,1
176936,894465,Directed,38137,,,1
180228,894465,Directed,38138,,,1
194703,894465,Directed,38139,,,1
238495,894465,Directed,38140,,,1
239961,894465,Directed,38141,,,1
276085,894465,Directed,38142,,,1
295276,894465,Directed,38143,,,1
303050,894465,Directed,38144,,,1
328014,894465,Directed,38145,,,1
332141,894465,Directed,38146,,,1
404463,894465,Directed,38147,,,1
457807,894465,Directed,38148,,,1
538677,894465,Directed,38149,,,1
577235,894465,Directed,38150,,,1
608701,894465,Directed,38151,,,1
662800,894465,Directed,38152,,,1
772526,894465,Directed,38153,,,1
806542,894465,Directed,38154,,,1
815039,894465,Directed,38155,,,1
824022,894465,Directed,38156,,,1
824599,894465,Directed,38157,,,1
894956,894465,Directed,38158,,,1
942529,894465,Directed,38159,,,1
959770,894465,Directed,38160,,,1
962064,894465,Directed,38161,,,1
987491,894465,Directed,38162,,,1
2993710,894465,Directed,38163,,,1
210323,894531,Directed,38164,,,1
238115,894531,Directed,38165,,,1
300534,894531,Directed,38166,,,1
414251,894531,Directed,38167,,,1
457807,894531,Directed,38168,,,1
578744,894531,Directed,38169,,,1
677781,894531,Directed,38170,,,1
82584,894827,Directed,38171,,,1
287604,894827,Directed,38172,,,1
532957,894827,Directed,38173,,,1
548338,894827,Directed,38174,,,1
750203,894827,Directed,38175,,,1
786080,894827,Directed,38176,,,1
927627,894827,Directed,38177,,,1
952794,894827,Directed,38178,,,1
758194,894831,Directed,38179,,,1
40225,894847,Directed,38180,,,1
43499,894847,Directed,38181,,,1
182360,894847,Directed,38182,,,1
376608,894847,Directed,38183,,,1
418981,894847,Directed,38184,,,1
477875,894847,Directed,38185,,,1
569685,894847,Directed,38186,,,1
577235,894847,Directed,38187,,,1
594665,894847,Directed,38188,,,1
667169,894847,Directed,38189,,,1
766094,894847,Directed,38190,,,1
927555,894847,Directed,38191,,,1
137390,894930,Directed,38192,,,1
212131,894930,Directed,38193,,,1
260212,894930,Directed,38194,,,1
334193,894930,Directed,38195,,,1
343930,894930,Directed,38196,,,1
478426,894930,Directed,38197,,,1
621944,894930,Directed,38198,,,1
745318,894930,Directed,38199,,,1
937003,894930,Directed,38200,,,1
3829,894956,Directed,38201,,,1
59156,894956,Directed,38202,,,1
68780,894956,Directed,38203,,,1
76881,894956,Directed,38204,,,1
150062,894956,Directed,38205,,,1
251210,894956,Directed,38206,,,1
276085,894956,Directed,38207,,,1
300534,894956,Directed,38208,,,1
608701,894956,Directed,38209,,,1
617844,894956,Directed,38210,,,1
654490,894956,Directed,38211,,,1
769616,894956,Directed,38212,,,1
815039,894956,Directed,38213,,,1
829643,894956,Directed,38214,,,1
959770,894956,Directed,38215,,,1
26520,894962,Directed,38216,,,1
32366,894962,Directed,38217,,,1
38579,894962,Directed,38218,,,1
41874,894962,Directed,38219,,,1
183858,894962,Directed,38220,,,1
184811,894962,Directed,38221,,,1
239921,894962,Directed,38222,,,1
260212,894962,Directed,38223,,,1
334193,894962,Directed,38224,,,1
481057,894962,Directed,38225,,,1
498961,894962,Directed,38226,,,1
503602,894962,Directed,38227,,,1
531986,894962,Directed,38228,,,1
567570,894962,Directed,38229,,,1
567862,894962,Directed,38230,,,1
617196,894962,Directed,38231,,,1
668922,894962,Directed,38232,,,1
895443,894962,Directed,38233,,,1
100160,895074,Directed,38234,,,1
180263,895074,Directed,38235,,,1
479113,895074,Directed,38236,,,1
577627,895074,Directed,38237,,,1
754032,895074,Directed,38238,,,1
41874,895136,Directed,38239,,,1
51992,895136,Directed,38240,,,1
61172,895136,Directed,38241,,,1
91438,895136,Directed,38242,,,1
100160,895136,Directed,38243,,,1
105354,895136,Directed,38244,,,1
379125,895136,Directed,38245,,,1
418740,895136,Directed,38246,,,1
423305,895136,Directed,38247,,,1
474482,895136,Directed,38248,,,1
490004,895136,Directed,38249,,,1
492331,895136,Directed,38250,,,1
531986,895136,Directed,38251,,,1
562304,895136,Directed,38252,,,1
577627,895136,Directed,38253,,,1
639053,895136,Directed,38254,,,1
672910,895136,Directed,38255,,,1
754032,895136,Directed,38256,,,1
820232,895136,Directed,38257,,,1
838272,895136,Directed,38258,,,1
840402,895136,Directed,38259,,,1
848913,895136,Directed,38260,,,1
926548,895136,Directed,38261,,,1
960690,895136,Directed,38262,,,1
479113,895365,Directed,38263,,,1
754032,895365,Directed,38264,,,1
75747,895443,Directed,38265,,,1
76057,895443,Directed,38266,,,1
104714,895443,Directed,38267,,,1
183858,895443,Directed,38268,,,1
199995,895443,Directed,38269,,,1
257544,895443,Directed,38270,,,1
418740,895443,Directed,38271,,,1
487186,895443,Directed,38272,,,1
531986,895443,Directed,38273,,,1
617196,895443,Directed,38274,,,1
660507,895443,Directed,38275,,,1
683750,895443,Directed,38276,,,1
755494,895443,Directed,38277,,,1
809266,895443,Directed,38278,,,1
852855,895443,Directed,38279,,,1
71209,896041,Directed,38280,,,1
196248,896041,Directed,38281,,,1
334740,896041,Directed,38282,,,1
394806,896041,Directed,38283,,,1
19297,896216,Directed,38284,,,1
110161,896216,Directed,38285,,,1
172167,896216,Directed,38286,,,1
219483,896216,Directed,38287,,,1
324646,896216,Directed,38288,,,1
325459,896216,Directed,38289,,,1
379125,896216,Directed,38290,,,1
480086,896216,Directed,38291,,,1
527267,896216,Directed,38292,,,1
620056,896216,Directed,38293,,,1
674887,896216,Directed,38294,,,1
752314,896216,Directed,38295,,,1
987491,896216,Directed,38296,,,1
66915,896309,Directed,38297,,,1
130689,896309,Directed,38298,,,1
5441,896600,Directed,38299,,,1
7920,896600,Directed,38300,,,1
22124,896600,Directed,38301,,,1
112789,896600,Directed,38302,,,1
191063,896600,Directed,38303,,,1
349157,896600,Directed,38304,,,1
351733,896600,Directed,38305,,,1
357406,896600,Directed,38306,,,1
741746,896600,Directed,38307,,,1
748222,896600,Directed,38308,,,1
750742,896600,Directed,38309,,,1
750970,896600,Directed,38310,,,1
771438,896600,Directed,38311,,,1
178014,896965,Directed,38312,,,1
302765,896965,Directed,38313,,,1
785380,896965,Directed,38314,,,1
83554,897035,Directed,38315,,,1
97182,897035,Directed,38316,,,1
489876,897035,Directed,38317,,,1
492037,897035,Directed,38318,,,1
530745,897035,Directed,38319,,,1
825387,897035,Directed,38320,,,1
852842,897035,Directed,38321,,,1
924508,897035,Directed,38322,,,1
209142,897214,Directed,38323,,,1
754032,897214,Directed,38324,,,1
55128,897322,Directed,38325,,,1
120521,897322,Directed,38326,,,1
489303,897322,Directed,38327,,,1
608701,897322,Directed,38328,,,1
751019,897322,Directed,38329,,,1
894465,897322,Directed,38330,,,1
921965,897322,Directed,38331,,,1
34899,897382,Directed,38332,,,1
78191,897382,Directed,38333,,,1
88180,897382,Directed,38334,,,1
97325,897382,Directed,38335,,,1
112789,897382,Directed,38336,,,1
134729,897382,Directed,38337,,,1
222959,897382,Directed,38338,,,1
359326,897382,Directed,38339,,,1
485135,897382,Directed,38340,,,1
500992,897382,Directed,38341,,,1
617336,897382,Directed,38342,,,1
863790,897382,Directed,38343,,,1
76881,897783,Directed,38344,,,1
824599,897783,Directed,38345,,,1
25778,898188,Directed,38346,,,1
135273,898188,Directed,38347,,,1
622805,898188,Directed,38348,,,1
680374,898188,Directed,38349,,,1
766094,898188,Directed,38350,,,1
919812,898188,Directed,38351,,,1
44764,898275,Directed,38352,,,1
131650,898275,Directed,38353,,,1
158309,898275,Directed,38354,,,1
183858,898275,Directed,38355,,,1
413524,898275,Directed,38356,,,1
481057,898275,Directed,38357,,,1
41874,898479,Directed,38358,,,1
51992,898479,Directed,38359,,,1
58549,898479,Directed,38360,,,1
61534,898479,Directed,38361,,,1
75747,898479,Directed,38362,,,1
100160,898479,Directed,38363,,,1
105354,898479,Directed,38364,,,1
135032,898479,Directed,38365,,,1
180263,898479,Directed,38366,,,1
217792,898479,Directed,38367,,,1
314600,898479,Directed,38368,,,1
377908,898479,Directed,38369,,,1
