Id,Label,timeset,﻿influencer_id,influencer_name,influencer_main_genre,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,influencer_id,modularity_class
9590,King,,,,Pop/Rock,0,0,0,0,89071,0
9591,The Jets,,,,Pop/Rock,0,0,0,0,89306,0
9592,Collin Walcott,,,,Jazz,0,0,0,0,89828,0
9593,Amanda Palmer,,,,Pop/Rock,0,0,0,0,89870,0
9594,Chris Knight,,,,Country,0,0,0,0,89873,0
9595,Hawk Nelson,,,,Pop/Rock,0,0,0,0,90174,0
9596,Patrick Doyle,,,,Stage & Screen,0,0,0,0,91312,0
9597,Chevelle,,,,Pop/Rock,0,0,0,0,91549,0
9598,Black Grape,,,,Pop/Rock,0,0,0,0,91651,0
9599,Black Ivory,,,,R&B;,0,0,0,0,91763,0
9600,King Radio,,,,International,0,0,0,0,91852,0
9601,The Bottle Rockets,,,,Pop/Rock,0,0,0,0,92507,0
9602,Black Label Society,,,,Pop/Rock,0,0,0,0,93565,0
9603,Bowery Electric,,,,Pop/Rock,0,0,0,0,93859,0
9604,Koffee Brown,,,,R&B;,0,0,0,0,93872,0
9605,Blackfoot,,,,Pop/Rock,0,0,0,0,96679,0
9606,Kinky,,,,International,0,0,0,0,96701,0
9607,Kingdom Come,,,,Pop/Rock,0,0,0,0,96804,0
9608,Birdy,,,,Pop/Rock,0,0,0,0,97065,0
9609,Bracket,,,,Pop/Rock,0,0,0,0,97200,0
9610,BlackHawk,,,,Country,0,0,0,0,97203,0
9611,Booker Ervin,,,,Jazz,0,0,0,0,97426,0
9612,Con Funk Shun,,,,R&B;,0,0,0,0,97509,0
9613,Kim Carnes,,,,Pop/Rock,0,0,0,0,97654,0
9614,Hawthorne Heights,,,,Pop/Rock,0,0,0,0,98361,0
9615,Jack Ingram,,,,Country,0,0,0,0,98688,0
9616,kidneythieves,,,,Pop/Rock,0,0,0,0,98707,0
9617,The Kills,,,,Pop/Rock,0,0,0,0,99508,0
9618,India,,,,Latin,0,0,0,0,99730,0
9619,The Long Winters,,,,Pop/Rock,0,0,0,0,99770,0
9620,LaShun Pace,,,,Religious,0,0,0,0,100197,0
9621,Book of Love,,,,Pop/Rock,0,0,0,0,100496,0
9622,Chris Tomlin,,,,Religious,0,0,0,0,100575,0
9623,Chase,,,,Pop/Rock,0,0,0,0,100840,0
9624,The Pussycat Dolls,,,,Pop/Rock,0,0,0,0,101072,0
9625,Control,,,,Latin,0,0,0,0,101575,0
9626,Jack Off Jill,,,,Pop/Rock,0,0,0,0,102750,0
9627,Choking Victim,,,,Pop/Rock,0,0,0,0,102964,0
9628,Lani Hall,,,,Vocal,0,0,0,0,103460,0
9629,Christian McBride,,,,Jazz,0,0,0,0,103600,0
9630,Jaci Velasquez,,,,Religious,0,0,0,0,104217,0
9631,Kottonmouth Kings,,,,Pop/Rock,0,0,0,0,104548,0
9632,Chris Botti,,,,Jazz,0,0,0,0,105329,0
9633,Cold,,,,Pop/Rock,0,0,0,0,105638,0
9634,Krokus,,,,Pop/Rock,0,0,0,0,105685,0
9635,Colby O'Donis,,,,R&B;,0,0,0,0,106145,0
9636,Luny Tunes,,,,Latin,0,0,0,0,107753,0
9637,Isobel Campbell,,,,Pop/Rock,0,0,0,0,107950,0
9638,Kristin Chenoweth,,,,Vocal,0,0,0,0,108249,0
9639,Lalo RodrÃ­guez,,,,Latin,0,0,0,0,108283,0
9640,The Zutons,,,,Pop/Rock,0,0,0,0,108340,0
9641,Cheryl Wheeler,,,,Folk,0,0,0,0,108774,0
9642,It's a Beautiful Day,,,,Pop/Rock,0,0,0,0,109012,0
9643,Chemlab,,,,Pop/Rock,0,0,0,0,109202,0
9644,Chris Duarte,,,,Pop/Rock,0,0,0,0,109263,0
9645,Jackyl,,,,Pop/Rock,0,0,0,0,109542,0
9646,Jain,,,,Pop/Rock,0,0,0,0,109784,0
9647,Crazy Town,,,,Pop/Rock,0,0,0,0,110011,0
9648,Chico CÃ©sar,,,,Latin,0,0,0,0,110454,0
9649,Citizen Cope,,,,Pop/Rock,0,0,0,0,110791,0
9650,City Boy,,,,Pop/Rock,0,0,0,0,110792,0
9651,Chico DeBarge,,,,R&B;,0,0,0,0,110945,0
9652,Tye Tribbett,,,,Religious,0,0,0,0,111969,0
9653,Colin James,,,,Pop/Rock,0,0,0,0,113082,0
9654,Eric Darius,,,,Jazz,0,0,0,0,113721,0
9655,Joe Hill Louis,,,,Blues,0,0,0,0,115079,0
9656,Commander Cody and His Lost Planet Airmen,,,,Pop/Rock,0,0,0,0,115140,0
9657,Chromeo,,,,Pop/Rock,0,0,0,0,116425,0
9658,Jah Cure,,,,Reggae,0,0,0,0,116465,0
9659,Ledisi,,,,R&B;,0,0,0,0,117356,0
9660,Joe Bonamassa,,,,Blues,0,0,0,0,118243,0
9661,Lacy J. Dalton,,,,Country,0,0,0,0,118503,0
9662,Basic Black,,,,R&B;,0,0,0,0,118665,0
9663,Chromatics,,,,Pop/Rock,0,0,0,0,118798,0
9664,Confederate Railroad,,,,Unknown,0,0,0,0,119058,0
9665,Corey Hart,,,,Pop/Rock,0,0,0,0,119469,0
9666,Chris Thomas,,,,Pop/Rock,0,0,0,0,119655,0
9667,Len,,,,Pop/Rock,0,0,0,0,120163,0
9668,Cowboy,,,,Pop/Rock,0,0,0,0,120411,0
9669,Cartel,,,,Pop/Rock,0,0,0,0,121236,0
9670,Laraaji,,,,New Age,0,0,0,0,121584,0
9671,Cibo Matto,,,,Pop/Rock,0,0,0,0,121778,0
9672,Coyote Shivers,,,,Pop/Rock,0,0,0,0,121863,0
9673,Chris Thomas King,,,,Blues,0,0,0,0,122738,0
9674,L.T.D.,,,,R&B;,0,0,0,0,122795,0
9675,Craig Morgan,,,,Country,0,0,0,0,124881,0
9676,Chuck Prophet,,,,Pop/Rock,0,0,0,0,125088,0
9677,El Gran Silencio,,,,Latin,0,0,0,0,125940,0
9678,Christina Milian,,,,R&B;,0,0,0,0,126168,0
9679,Richard Swift,,,,Pop/Rock,0,0,0,0,126287,0
9681,Eyeless in Gaza,,,,Pop/Rock,0,0,0,0,127898,0
9682,Jack Wagner,,,,Pop/Rock,0,0,0,0,128231,0
9683,The Beloved,,,,Pop/Rock,0,0,0,0,128244,0
9684,The Grascals,,,,Country,0,0,0,0,129254,0
9685,Crossfade,,,,Pop/Rock,0,0,0,0,129551,0
9686,"Clarence ""Frogman"" Henry",,,,R&B;,0,0,0,0,129591,0
9687,Larry Gatlin,,,,Country,0,0,0,0,129945,0
9688,Spragga Benz,,,,Reggae,0,0,0,0,130418,0
9689,Tal Bachman,,,,Pop/Rock,0,0,0,0,130552,0
9690,Jacky Terrasson,,,,Jazz,0,0,0,0,130686,0
9691,Jai Uttal,,,,New Age,0,0,0,0,130922,0
9692,Squirrel Nut Zippers,,,,Pop/Rock,0,0,0,0,131603,0
9693,Crystal Waters,,,,R&B;,0,0,0,0,132856,0
9694,Tamar Braxton,,,,R&B;,0,0,0,0,133177,0
9695,Dwarves,,,,Pop/Rock,0,0,0,0,133420,0
9696,Cristian Castro,,,,Latin,0,0,0,0,133883,0
9697,Jamelia,,,,Pop/Rock,0,0,0,0,133957,0
9698,Clint Mansell,,,,Stage & Screen,0,0,0,0,133988,0
9699,Midlake,,,,Pop/Rock,0,0,0,0,135740,0
9700,The Cover Girls,,,,R&B;,0,0,0,0,137430,0
9701,Fefe Dobson,,,,Pop/Rock,0,0,0,0,137904,0
9702,The Creatures,,,,Pop/Rock,0,0,0,0,137980,0
9703,Laura Pausini,,,,Pop/Rock,0,0,0,0,138235,0
9704,Dobie Gray,,,,R&B;,0,0,0,0,138335,0
9705,BarlowGirl,,,,Pop/Rock,0,0,0,0,139212,0
9706,JoÃ£o Bosco,,,,Latin,0,0,0,0,139475,0
9707,Curtis Fuller,,,,Jazz,0,0,0,0,139566,0
9708,Laura Branigan,,,,Pop/Rock,0,0,0,0,139655,0
9709,The Darkness,,,,Pop/Rock,0,0,0,0,141683,0
9710,Curtis Stigers,,,,Jazz,0,0,0,0,141774,0
9711,Cut Copy,,,,Pop/Rock,0,0,0,0,141893,0
9712,The Dukes of Stratosphear,,,,Pop/Rock,0,0,0,0,142963,0
9713,Cusco,,,,New Age,0,0,0,0,143490,0
9714,The Del Fuegos,,,,Pop/Rock,0,0,0,0,143781,0
9715,Fever Tree,,,,Pop/Rock,0,0,0,0,144629,0
9716,Carl Allen,,,,Jazz,0,0,0,0,145489,0
9717,Bang Tango,,,,Pop/Rock,0,0,0,0,146478,0
9718,Cutting Crew,,,,Pop/Rock,0,0,0,0,146755,0
9719,Eddy Raven,,,,Country,0,0,0,0,147306,0
9720,Clay Aiken,,,,Pop/Rock,0,0,0,0,147468,0
9721,Eve 6,,,,Pop/Rock,0,0,0,0,147785,0
9722,Dirty Projectors,,,,Pop/Rock,0,0,0,0,148004,0
9723,Anthony Green,,,,Pop/Rock,0,0,0,0,148227,0
9724,The Distillers,,,,Pop/Rock,0,0,0,0,149102,0
9725,Leaf Hound,,,,Pop/Rock,0,0,0,0,150181,0
9726,Earl Klugh,,,,Jazz,0,0,0,0,151240,0
9727,Bayside,,,,Pop/Rock,0,0,0,0,151504,0
9728,ExposÃ©,,,,Pop/Rock,0,0,0,0,152384,0
9729,Donald Fagen,,,,Pop/Rock,0,0,0,0,153103,0
9730,Grayson Hugh,,,,R&B;,0,0,0,0,153129,0
9731,Frente!,,,,Pop/Rock,0,0,0,0,153630,0
9732,Geddy Lee,,,,Pop/Rock,0,0,0,0,153933,0
9733,Anna Nalick,,,,Pop/Rock,0,0,0,0,154297,0
9734,Ekoostik Hookah,,,,Pop/Rock,0,0,0,0,154822,0
9735,Every Time I Die,,,,Pop/Rock,0,0,0,0,155091,0
9736,Passion,,,,Religious,0,0,0,0,155170,0
9737,Flo & Eddie,,,,Pop/Rock,0,0,0,0,155801,0
9738,Fozzy,,,,Pop/Rock,0,0,0,0,156122,0
9739,Sponge,,,,Pop/Rock,0,0,0,0,156484,0
9740,Eric Heatherly,,,,Country,0,0,0,0,156749,0
9741,Chad Brock,,,,Country,0,0,0,0,156950,0
9742,Greg Phillinganes,,,,R&B;,0,0,0,0,157063,0
9743,Ottmar Liebert,,,,New Age,0,0,0,0,157377,0
9744,Dope,,,,Pop/Rock,0,0,0,0,158018,0
9745,Gavin Friday,,,,Pop/Rock,0,0,0,0,158765,0
9746,Stacey Kent,,,,Vocal,0,0,0,0,160742,0
9747,Chaka Demus & Pliers,,,,Reggae,0,0,0,0,161436,0
9748,Frank Foster,,,,Jazz,0,0,0,0,161637,0
9749,Franco De Vita,,,,Latin,0,0,0,0,162265,0
9750,Shankar,,,,International,0,0,0,0,162794,0
9751,Cass McCombs,,,,Pop/Rock,0,0,0,0,162943,0
9752,Electric Six,,,,Pop/Rock,0,0,0,0,163059,0
9753,Tweet,,,,R&B;,0,0,0,0,163213,0
9754,Bebel Gilberto,,,,Latin,0,0,0,0,163435,0
9755,Shannon,,,,R&B;,0,0,0,0,163977,0
9756,Electric Wizard,,,,Pop/Rock,0,0,0,0,164175,0
9757,Dream Evil,,,,Pop/Rock,0,0,0,0,164504,0
9758,Stacey Q,,,,Pop/Rock,0,0,0,0,165076,0
9759,Stacie Orrico,,,,Religious,0,0,0,0,165077,0
9760,Tamia,,,,R&B;,0,0,0,0,165117,0
9761,Franke & the Knockouts,,,,Pop/Rock,0,0,0,0,165354,0
9762,Eagles of Death Metal,,,,Pop/Rock,0,0,0,0,165652,0
9763,"Eddie ""Lockjaw"" Davis",,,,Jazz,0,0,0,0,166025,0
9764,Elvis Crespo,,,,Latin,0,0,0,0,166033,0
9765,Drowning Pool,,,,Pop/Rock,0,0,0,0,167762,0
9766,Ben Kweller,,,,Pop/Rock,0,0,0,0,168126,0
9767,Dr. Buzzard's Original Savannah Band,,,,R&B;,0,0,0,0,169088,0
9768,Down,,,,Pop/Rock,0,0,0,0,169189,0
9769,Carl Thomas,,,,R&B;,0,0,0,0,169818,0
9770,Eddie Henderson,,,,Jazz,0,0,0,0,169948,0
9771,Ferrante & Teicher,,,,Easy Listening,0,0,0,0,170214,0
9772,Finley Quaye,,,,Pop/Rock,0,0,0,0,170758,0
9773,Lyle Mays,,,,Jazz,0,0,0,0,171015,0
9774,Eliane Elias,,,,Jazz,0,0,0,0,171220,0
9775,Eddie Santiago,,,,Latin,0,0,0,0,171726,0
9776,Easy Star All-Stars,,,,Reggae,0,0,0,0,171854,0
9777,Elephant Man,,,,Reggae,0,0,0,0,171889,0
9778,Dodgy,,,,Pop/Rock,0,0,0,0,172205,0
9779,Carl Butler,,,,Country,0,0,0,0,172770,0
9780,Frank Morgan,,,,Jazz,0,0,0,0,173007,0
9781,Firefall,,,,Pop/Rock,0,0,0,0,173647,0
9782,Ugly Kid Joe,,,,Pop/Rock,0,0,0,0,174007,0
9783,Edwin McCain,,,,Pop/Rock,0,0,0,0,174198,0
9784,James Spaulding,,,,Jazz,0,0,0,0,174506,0
9785,Firehouse,,,,Pop/Rock,0,0,0,0,175049,0
9786,Dispatch,,,,Pop/Rock,0,0,0,0,175459,0
9788,First Choice,,,,R&B;,0,0,0,0,175538,0
9789,Disturbed,,,,Pop/Rock,0,0,0,0,175579,0
9790,Rise Against,,,,Pop/Rock,0,0,0,0,175992,0
9791,Ruth Cameron,,,,Jazz,0,0,0,0,176083,0
9792,Riders in the Sky,,,,Country,0,0,0,0,176148,0
9793,Joe Zawinul,,,,Jazz,0,0,0,0,176859,0
9794,Faster Pussycat,,,,Pop/Rock,0,0,0,0,177117,0
9795,August Burns Red,,,,Pop/Rock,0,0,0,0,177336,0
9796,Don Chezina,,,,Latin,0,0,0,0,177372,0
9797,Carlos Ponce,,,,Latin,0,0,0,0,177856,0
9798,Don Carlos,,,,Reggae,0,0,0,0,177957,0
9799,Fischerspooner,,,,Electronic,0,0,0,0,178051,0
9800,Eloy,,,,Pop/Rock,0,0,0,0,178143,0
9801,Jane Child,,,,Pop/Rock,0,0,0,0,178345,0
9802,The Edge,,,,Pop/Rock,0,0,0,0,178549,0
9803,Pat Metheny Group,,,,Jazz,0,0,0,0,178654,0
9804,Stacy Lattisaw,,,,R&B;,0,0,0,0,178750,0
9805,Fred Eaglesmith,,,,Folk,0,0,0,0,179105,0
9806,Edie Brickell,,,,Pop/Rock,0,0,0,0,179191,0
9807,Jason Becker,,,,Pop/Rock,0,0,0,0,179636,0
9808,Eileen Farrell,,,,Classical,0,0,0,0,179714,0
9809,Graham Parker & the Rumour,,,,Pop/Rock,0,0,0,0,180503,0
9810,Flaw,,,,Pop/Rock,0,0,0,0,181719,0
9811,Fine Young Cannibals,,,,Pop/Rock,0,0,0,0,183311,0
9812,DÃ³nal Lunny,,,,International,0,0,0,0,183699,0
9813,John Cafferty,,,,Pop/Rock,0,0,0,0,183777,0
9814,Emerson Drive,,,,Country,0,0,0,0,184199,0
9815,Great Big Sea,,,,International,0,0,0,0,184208,0
9816,Donald Harrison,,,,Jazz,0,0,0,0,184406,0
9817,Greater Vision,,,,Religious,0,0,0,0,184451,0
9818,Fun Boy Three,,,,Pop/Rock,0,0,0,0,185617,0
9819,Deadsy,,,,Pop/Rock,0,0,0,0,186440,0
9820,Dos,,,,Pop/Rock,0,0,0,0,186481,0
9821,Flogging Molly,,,,Pop/Rock,0,0,0,0,187172,0
9822,Floetry,,,,R&B;,0,0,0,0,188206,0
9823,Eric Johnson,,,,Pop/Rock,0,0,0,0,188261,0
9824,John Parr,,,,Pop/Rock,0,0,0,0,188467,0
9825,Foxy Brown,,,,Reggae,0,0,0,0,188697,0
9826,Eric Serra,,,,Stage & Screen,0,0,0,0,188809,0
9827,Lee Roy Parnell,,,,Country,0,0,0,0,189229,0
9828,John Taylor,,,,Jazz,0,0,0,0,189831,0
9829,Frank Butler,,,,Jazz,0,0,0,0,189848,0
9830,LeftÃ¶ver Crack,,,,Pop/Rock,0,0,0,0,190843,0
9831,Wall of Voodoo,,,,Pop/Rock,0,0,0,0,191175,0
9832,Galactic,,,,Pop/Rock,0,0,0,0,191983,0
9833,John Travolta,,,,Pop/Rock,0,0,0,0,192840,0
9834,Cassie,,,,R&B;,0,0,0,0,193305,0
9835,Deicide,,,,Pop/Rock,0,0,0,0,194008,0
9836,CesÃ¡ria Ã‰vora,,,,International,0,0,0,0,195373,0
9837,Dazz Band,,,,R&B;,0,0,0,0,195634,0
9838,Dorothy Loudon,,,,Vocal,0,0,0,0,196200,0
9839,The Flying Luttenbachers,,,,Jazz,0,0,0,0,196254,0
9840,Gretchen Wilson,,,,Country,0,0,0,0,196976,0
9841,Gene Loves Jezebel,,,,Pop/Rock,0,0,0,0,197475,0
9842,Dee Clark,,,,R&B;,0,0,0,0,197582,0
9843,Warren Haynes,,,,Pop/Rock,0,0,0,0,197757,0
9844,Halifax,,,,Pop/Rock,0,0,0,0,199089,0
9845,Dougie MacLean,,,,Folk,0,0,0,0,199194,0
9846,"Johnny ""Hammond"" Smith",,,,Jazz,0,0,0,0,200322,0
9847,Destruction,,,,Pop/Rock,0,0,0,0,201593,0
9848,Drive-By Truckers,,,,Pop/Rock,0,0,0,0,201668,0
9849,Ty Herndon,,,,Country,0,0,0,0,201716,0
9850,Nouvelle Vague,,,,Pop/Rock,0,0,0,0,202084,0
9851,Charles & Eddie,,,,R&B;,0,0,0,0,202089,0
9852,Derek Trucks,,,,Pop/Rock,0,0,0,0,202162,0
9853,Max Richter,,,,Classical,0,0,0,0,203592,0
9854,Wet,,,,Pop/Rock,0,0,0,0,203764,0
9855,Wet Wet Wet,,,,Pop/Rock,0,0,0,0,203765,0
9856,Wheatus,,,,Pop/Rock,0,0,0,0,204847,0
9857,Charles Earland,,,,Jazz,0,0,0,0,204850,0
9858,Amy Millan,,,,Pop/Rock,0,0,0,0,205442,0
9859,DragonForce,,,,Pop/Rock,0,0,0,0,205838,0
9860,Tycho,,,,Electronic,0,0,0,0,205959,0
9861,Dramarama,,,,Pop/Rock,0,0,0,0,206167,0
9862,Des'ree,,,,R&B;,0,0,0,0,206668,0
9863,Dub Pistols,,,,Electronic,0,0,0,0,207360,0
9864,Vetiver,,,,Pop/Rock,0,0,0,0,208893,0
9865,Drake Bell,,,,Pop/Rock,0,0,0,0,209019,0
9866,Lou Ann Barton,,,,Blues,0,0,0,0,210142,0
9867,Lou Bega,,,,Pop/Rock,0,0,0,0,210143,0
9868,Wesley Willis,,,,Pop/Rock,0,0,0,0,210276,0
9869,Jamie Foxx,,,,R&B;,0,0,0,0,210830,0
9870,David Lindley,,,,Pop/Rock,0,0,0,0,211146,0
9871,Jamie Cullum,,,,Pop/Rock,0,0,0,0,211578,0
9872,Ricochet,,,,Country,0,0,0,0,212006,0
9873,David Guetta,,,,Electronic,0,0,0,0,213561,0
9874,Dimmu Borgir,,,,Pop/Rock,0,0,0,0,214580,0
9875,Rilo Kiley,,,,Pop/Rock,0,0,0,0,215296,0
9876,Carla Bruni,,,,Pop/Rock,0,0,0,0,215997,0
9877,Dido,,,,Pop/Rock,0,0,0,0,217344,0
9878,Life Without Buildings,,,,Pop/Rock,0,0,0,0,217994,0
9879,Umphrey's McGee,,,,Pop/Rock,0,0,0,0,218473,0
9880,Jonathan Butler,,,,Jazz,0,0,0,0,218709,0
9881,Jane Olivor,,,,Vocal,0,0,0,0,219287,0
9882,Vitalic,,,,Electronic,0,0,0,0,220024,0
9883,Hombres G,,,,Latin,0,0,0,0,220403,0
9884,Hot Action Cop,,,,Pop/Rock,0,0,0,0,221426,0
9885,John Handy,,,,Jazz,0,0,0,0,221660,0
9886,M.I.A.,,,,Pop/Rock,0,0,0,0,222387,0
9887,Vixen,,,,Pop/Rock,0,0,0,0,222748,0
9888,Dead Meadow,,,,Pop/Rock,0,0,0,0,223523,0
9889,Machel Montano,,,,Reggae,0,0,0,0,223683,0
9890,Bloc Party,,,,Pop/Rock,0,0,0,0,223861,0
9891,Vitamin C,,,,Pop/Rock,0,0,0,0,224345,0
9892,Lizz Wright,,,,Jazz,0,0,0,0,225607,0
9893,Jeff Foxworthy,,,,Comedy/Spoken,0,0,0,0,225690,0
9894,Shadow,,,,International,0,0,0,0,225944,0
9895,Vivian Green,,,,R&B;,0,0,0,0,226420,0
9896,Big John Patton,,,,Jazz,0,0,0,0,226908,0
9897,Walter Hawkins,,,,Religious,0,0,0,0,227708,0
9898,Howard Huntsberry,,,,R&B;,0,0,0,0,228180,0
9899,Death in June,,,,Pop/Rock,0,0,0,0,228371,0
9900,Jobriath,,,,Pop/Rock,0,0,0,0,228889,0
9901,Howard Stern,,,,Comedy/Spoken,0,0,0,0,230105,0
9902,Local H,,,,Pop/Rock,0,0,0,0,230244,0
9903,Walk the Moon,,,,Pop/Rock,0,0,0,0,230297,0
9904,Death Angel,,,,Pop/Rock,0,0,0,0,230845,0
9905,Marisela,,,,Latin,0,0,0,0,231013,0
9906,The Wannadies,,,,Pop/Rock,0,0,0,0,231225,0
9907,Deee-Lite,,,,Pop/Rock,0,0,0,0,231342,0
9908,Lil' Mo,,,,R&B;,0,0,0,0,231397,0
9909,Hugh Mundell,,,,Reggae,0,0,0,0,233300,0
9910,John Kay,,,,Pop/Rock,0,0,0,0,234192,0
9911,Deacon Blue,,,,Pop/Rock,0,0,0,0,237668,0
9912,Robin Thicke,,,,R&B;,0,0,0,0,238686,0
9913,Johnny Hates Jazz,,,,Pop/Rock,0,0,0,0,238968,0
9914,"Johnny ""Big Moose"" Walker",,,,Blues,0,0,0,0,240009,0
9915,Johnny Lee,,,,Country,0,0,0,0,240267,0
9916,Leon Redbone,,,,Pop/Rock,0,0,0,0,240503,0
9917,Dennis DeYoung,,,,Pop/Rock,0,0,0,0,241635,0
9918,Lemon Jelly,,,,Electronic,0,0,0,0,241650,0
9919,Razorlight,,,,Pop/Rock,0,0,0,0,242578,0
9920,Wayman Tisdale,,,,Jazz,0,0,0,0,242949,0
9921,Johnny Clegg,,,,International,0,0,0,0,243238,0
9922,Sammie,,,,R&B;,0,0,0,0,244048,0
9923,The Derek Trucks Band,,,,Pop/Rock,0,0,0,0,244608,0
9924,Juanes,,,,Latin,0,0,0,0,245250,0
9925,Liquid Tension Experiment,,,,Pop/Rock,0,0,0,0,245513,0
9926,Johnny Rodriguez,,,,Country,0,0,0,0,245534,0
9927,Devendra Banhart,,,,Pop/Rock,0,0,0,0,246032,0
9928,Les Nubians,,,,R&B;,0,0,0,0,246127,0
9929,Lenny White,,,,Jazz,0,0,0,0,246487,0
9930,Destroyer,,,,Pop/Rock,0,0,0,0,247065,0
9931,We Are Scientists,,,,Pop/Rock,0,0,0,0,247699,0
9932,Love Battery,,,,Pop/Rock,0,0,0,0,247963,0
9933,Grupo Mojado,,,,Latin,0,0,0,0,249444,0
9934,DevilDriver,,,,Pop/Rock,0,0,0,0,249528,0
9935,White Town,,,,Electronic,0,0,0,0,250798,0
9936,Julie Roberts,,,,Country,0,0,0,0,251206,0
9937,People Like Us,,,,Electronic,0,0,0,0,251437,0
9938,Joi,,,,R&B;,0,0,0,0,251851,0
9939,Diana King,,,,Reggae,0,0,0,0,252315,0
9940,Wayne Newton,,,,Vocal,0,0,0,0,252495,0
9941,Leon Haywood,,,,R&B;,0,0,0,0,252509,0
9942,Wayne Watson,,,,Pop/Rock,0,0,0,0,252513,0
9943,Scooter,,,,Electronic,0,0,0,0,253076,0
9944,Junior Senior,,,,Pop/Rock,0,0,0,0,253137,0
9945,Leroy Van Dyke,,,,Country,0,0,0,0,253296,0
9946,JoJo,,,,Pop/Rock,0,0,0,0,253657,0
9947,Wayne Toups,,,,International,0,0,0,0,253914,0
9948,Wayne Wonder,,,,Reggae,0,0,0,0,254083,0
9949,The Academy Is...,,,,Pop/Rock,0,0,0,0,254411,0
9950,Diamond Rio,,,,Country,0,0,0,0,254827,0
9951,Julee Cruise,,,,Pop/Rock,0,0,0,0,254972,0
9952,RÃ³isÃ­n Murphy,,,,Pop/Rock,0,0,0,0,255051,0
9953,Pepper Adams,,,,Jazz,0,0,0,0,255377,0
9954,Honeymoon Suite,,,,Pop/Rock,0,0,0,0,255576,0
9955,Diane Schuur,,,,Vocal,0,0,0,0,256482,0
9956,Lucy Pearl,,,,R&B;,0,0,0,0,256528,0
9957,Department S,,,,Pop/Rock,0,0,0,0,256557,0
9958,Say Anything,,,,Pop/Rock,0,0,0,0,256951,0
9959,Wild Cherry,,,,R&B;,0,0,0,0,256974,0
9960,Justin Adams,,,,R&B;,0,0,0,0,257364,0
9961,Jordan Rudess,,,,Pop/Rock,0,0,0,0,258514,0
9962,Dillinger Four,,,,Pop/Rock,0,0,0,0,258567,0
9963,Various Artists,,,,Electronic,0,0,0,0,258947,0
9964,Dinah Shore,,,,Vocal,0,0,0,0,260007,0
9965,Julian Lennon,,,,Pop/Rock,0,0,0,0,260384,0
9966,Hoodoo Gurus,,,,Pop/Rock,0,0,0,0,261106,0
9967,Pete Droge,,,,Pop/Rock,0,0,0,0,261623,0
9968,Lifehouse,,,,Pop/Rock,0,0,0,0,263271,0
9969,Jeffrey Lewis,,,,Folk,0,0,0,0,263995,0
9971,Amos Lee,,,,Pop/Rock,0,0,0,0,264499,0
9972,Lighthouse,,,,Pop/Rock,0,0,0,0,264617,0
9973,Jennifer Hudson,,,,R&B;,0,0,0,0,266129,0
9974,Little Texas,,,,Country,0,0,0,0,266151,0
9975,Marilyn McCoo,,,,R&B;,0,0,0,0,266503,0
9976,Jonny Lang,,,,Pop/Rock,0,0,0,0,268700,0
9977,Marie Osmond,,,,Country,0,0,0,0,270060,0
9978,Maria Rita,,,,Latin,0,0,0,0,270243,0
9979,Celtic Woman,,,,International,0,0,0,0,270770,0
9980,S Club 7,,,,Pop/Rock,0,0,0,0,272563,0
9981,Peter Knight,,,,Vocal,0,0,0,0,272713,0
9982,Josh Groban,,,,Vocal,0,0,0,0,275335,0
9983,Howard McGhee,,,,Jazz,0,0,0,0,276917,0
9984,Josh Kelley,,,,Pop/Rock,0,0,0,0,277059,0
9985,Roachford,,,,Pop/Rock,0,0,0,0,277496,0
9986,Josh Turner,,,,Country,0,0,0,0,277764,0
9987,Lila McCann,,,,Country,0,0,0,0,279308,0
9988,Josh Rouse,,,,Pop/Rock,0,0,0,0,279315,0
9989,Gyptian,,,,Reggae,0,0,0,0,279395,0
9990,Rooney,,,,Pop/Rock,0,0,0,0,281225,0
9991,Marion Meadows,,,,Jazz,0,0,0,0,281953,0
9992,Robbie Dupree,,,,Pop/Rock,0,0,0,0,282752,0
9993,Robert Mirabal,,,,International,0,0,0,0,282912,0
9994,Jesse Powell,,,,R&B;,0,0,0,0,283015,0
9995,Saga,,,,Pop/Rock,0,0,0,0,283335,0
9996,Ronan Keating,,,,Pop/Rock,0,0,0,0,284207,0
9997,Phil Lynott,,,,Pop/Rock,0,0,0,0,284546,0
9998,Philip Aaberg,,,,New Age,0,0,0,0,286092,0
9999,Calle 13,,,,Latin,0,0,0,0,286439,0
10000,Platinum Blonde,,,,Pop/Rock,0,0,0,0,286518,0
10001,Joss Stone,,,,Pop/Rock,0,0,0,0,286572,0
10002,Play,,,,Pop/Rock,0,0,0,0,286639,0
10003,Robert Randolph,,,,Religious,0,0,0,0,288350,0
10004,Robert Glasper,,,,Jazz,0,0,0,0,288985,0
10005,Saigon Kick,,,,Pop/Rock,0,0,0,0,289058,0
10006,Rockwell,,,,R&B;,0,0,0,0,291235,0
10007,Rossington Collins Band,,,,Pop/Rock,0,0,0,0,293448,0
10008,RÃ¶yksopp,,,,Electronic,0,0,0,0,293969,0
10009,Sammy,,,,Pop/Rock,0,0,0,0,294126,0
10010,Los Lonely Boys,,,,Pop/Rock,0,0,0,0,295274,0
10011,Lisa Gerrard,,,,Pop/Rock,0,0,0,0,295285,0
10012,Judy Kuhn,,,,Pop/Rock,0,0,0,0,295933,0
